date,amount,description,word embed,TYPE,MLPClassifier,SVG ,MLP2,SVG2,income,Synthesised
6/12/16,-19.5,DEBIT CARD PURCHASE GRAND TRAILER PK TAV MELBOURNE AUS,-0.002425652,4,0.00E+00,0.00E+00,0,0,,0
6/12/16,-17.5,DEBIT CARD PURCHASE PANCAKE PARLOR WANTIRNA SOU AUS,-0.000443639,4,0.00E+00,0.00E+00,0,0,,0
6/12/16,27.5,DEPOSIT BENDIGO BANK LUNCH VERA,0.002985165,5,0.00E+00,0.00E+00,0,0,,0
5/12/16,-299,DEBIT CARD PURCHASE NESPRESSO AUSTRALIA DSTONE VI AUS,-0.005197356,4,0.00E+00,0.00E+00,0,0,,0
5/12/16,-40,DEBIT CARD PURCHASE JULEX NAIL AND BEAUTY MONT ALBERT AUS,-0.002284098,4,0.00E+00,0.00E+00,0,0,,0
5/12/16,-35.99,DEBIT CARD PURCHASE HOUSE IN CHADSTONE CHADSTONE AUS,-0.003806439,4,0.00E+00,0.00E+00,0,0,,0
5/12/16,-29.97,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
5/12/16,-25.6,DEBIT CARD PURCHASE MISTER AND MISS CAFE MONT ALBERT AUS,-0.004213851,4,0.00E+00,0.00E+00,0,0,,0
5/12/16,-21.5,DEBIT CARD PURCHASE CAMPARI HOUSE MELBOURNE AUS,-0.002873359,4,0.00E+00,0.00E+00,0,0,,0
5/12/16,-5.5,DEBIT CARD PURCHASE BOOST JUICE PTY LTDQPS CHADSTONE AUS,-0.005348527,4,0.00E+00,0.00E+00,0,0,,0
5/12/16,-4,DEBIT CARD PURCHASE MILLSMITH PTY LTD BOURNE VI AUS,-0.006062552,4,0.00E+00,0.00E+00,0,0,,0
2/12/16,-19,DEBIT CARD PURCHASE IGOGO PTY LTD QPS MELBOURNE AUS,-0.003509966,4,0.00E+00,0.00E+00,0,0,,0
1/12/16,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw GLCB884084,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
1/12/16,-14,DEBIT CARD PURCHASE FAMISHD PTY LTD QPS MELBOURNE AUS,-0.003509966,4,0.00E+00,0.00E+00,0,0,,0
1/12/16,-5.99,DEBIT CARD PURCHASE APPLE ITUNES STORE SYDNEY AUS,-0.008447668,4,0.00E+00,0.00E+00,0,0,,0
1/12/16,698.9,DEPOSIT SALARY Deloitte Service 46448,-0.008363415,6,1,0,1,0,1,1
30/11/16,-305.55,DEBIT CARD PURCHASE TICKETEK PTY LTD WEB SYDNEY AUS,-0.00412565,4,0.00E+00,0.00E+00,0,0,,0
29/11/16,-37.72,DEBIT CARD PURCHASE AA BURWOOD 3888 BURWOOD AUS,-0.002634599,4,0.00E+00,0.00E+00,0,0,,0
29/11/16,-10.4,DEBIT CARD PURCHASE COANCHOR AUSTRALIA PTY MELBOURNE AUS,-0.000615543,4,0.00E+00,0.00E+00,0,0,,0
28/11/16,-149.95,DEBIT CARD PURCHASE SHEIKE & CO PTY LTD RINGWOOD AUS,-0.00394934,4,0.00E+00,0.00E+00,0,0,,0
28/11/16,-48,DEBIT CARD PURCHASE TREI INVESTMENT PL GLEN WAVERLE AUS,-0.006246994,4,0.00E+00,0.00E+00,0,0,,0
28/11/16,-29.5,DEBIT CARD PURCHASE SLATE RESTAURANT BAR BOURNE VI AUS,-0.005588324,4,0.00E+00,0.00E+00,0,0,,0
28/11/16,-9.8,DEBIT CARD PURCHASE TRUM PTY LTD QPS RINGWOOD AUS,-0.005224911,4,0.00E+00,0.00E+00,0,0,,0
25/11/16,-40,DEBIT CARD PURCHASE NIGHT NOODLE MARKET PYRMONT AUS,-0.005942406,4,0.00E+00,0.00E+00,0,0,,0
25/11/16,-19.5,DEBIT CARD PURCHASE NIGHT NOODLE MARKET PYRMONT AUS,-0.005942406,4,0.00E+00,0.00E+00,0,0,,0
25/11/16,-16,DEBIT CARD PURCHASE NIGHT NOODLE MARKET PYRMONT AUS,-0.005942406,4,0.00E+00,0.00E+00,0,0,,0
24/11/16,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw GLCB884084,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
23/11/16,914.25,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
21/11/16,-360,DEBIT CARD PURCHASE CROWN MEL DINNER BY SOUTHBANK AUS,-0.003691557,4,0.00E+00,0.00E+00,0,0,,0
21/11/16,-139.95,DEBIT CARD PURCHASE DAVID JONES LIMITED MELBOURNE AUS,-0.003209345,4,0.00E+00,0.00E+00,0,0,,0
21/11/16,-98.95,DEBIT CARD PURCHASE MYER MELBOURNE CITY MELBOURNE AUS,-0.002933217,4,0.00E+00,0.00E+00,0,0,,0
21/11/16,-48.7,DEBIT CARD PURCHASE HARVEST BLEND CAMBERWELL AUS,-0.007220785,4,0.00E+00,0.00E+00,0,0,,0
21/11/16,-39.4,DEBIT CARD PURCHASE VILLAGE CENTURY CITY M GLEN WAVERLE AUS,-0.006127898,4,0.00E+00,0.00E+00,0,0,,0
21/11/16,-27,DEBIT CARD PURCHASE GARDEN STATE HOTEL MELBOURNE AUS,-0.002342478,4,0.00E+00,0.00E+00,0,0,,0
21/11/16,-8.8,DEBIT CARD PURCHASE HAIGH RETAIL PTY LTD MELBOURNE AUS,-0.002937477,4,0.00E+00,0.00E+00,0,0,,0
21/11/16,47.2,DEBIT CARD REFUND ASOS SYDNEY AUS,-0.002346802,5,0.00E+00,0.00E+00,0,0,,0
21/11/16,100,DEPOSIT ONLINE 2946662 TFR Westpac eSaver,0.002985165,5,0.00E+00,0.00E+00,0,0,,0
21/11/16,994,DEPOSIT ONLINE 2089924 PYMT DAVID TYRRELL Tax refund,-0.001215568,5,1.00E+00,0.00E+00,1,0,,0
18/11/16,-8.82,DEBIT CARD PURCHASE BLACK CAB VIC 132227 DARLINGHURST AUS,-0.006670125,4,0.00E+00,0.00E+00,0,0,,0
18/11/16,-2.95,DEBIT CARD PURCHASE NEWSAGENCY OF COLLIN MELBOURNE AUS,0.001491225,4,0.00E+00,0.00E+00,0,0,,0
18/11/16,100,DEPOSIT ONLINE 2351998 TFR Westpac eSaver,0.002985165,5,0.00E+00,0.00E+00,0,0,,0
18/11/16,200,DEPOSIT ONLINE 2231257 TFR Westpac eSaver,-0.005297591,5,0.00E+00,0.00E+00,1,0,,0
17/11/16,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw GLCB884084,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
17/11/16,-35.24,DEBIT CARD PURCHASE BP VERMONT 7475 VERMONT STH AUS,-0.002738817,4,0.00E+00,0.00E+00,0,0,,0
17/11/16,-10.3,DEBIT CARD PURCHASE GC ENTERPRISES AUSTRAL MELBOURNE AUS,-0.00595038,4,0.00E+00,0.00E+00,0,0,,0
17/11/16,200,DEPOSIT ONLINE 2739984 TFR Westpac eSaver,-0.001020261,5,0.00E+00,0.00E+00,1,0,,0
16/11/16,-249,DEBIT CARD PURCHASE VERONIKA MAINE 136 DONCASTER AUS,-0.004745538,4,0.00E+00,0.00E+00,0,0,,0
16/11/16,-155,DEBIT CARD PURCHASE VERONIKA MAINE 136 DONCASTER AUS,-0.004745538,4,0.00E+00,0.00E+00,0,0,,0
16/11/16,-69.99,DEBIT CARD PURCHASE The Iconic SURRY HILLS AUS,-0.003376547,4,0.00E+00,0.00E+00,0,0,,0
16/11/16,-47.95,DEBIT CARD PURCHASE COONAN BEAUTY PTY LTD CHADSTONE AUS,-0.004545503,4,0.00E+00,0.00E+00,0,0,,0
16/11/16,-33.9,DEBIT CARD PURCHASE DAVID JONES LIMITED CHADSTONE AUS,-0.004636352,4,0.00E+00,0.00E+00,0,0,,0
16/11/16,-29.95,DEBIT CARD PURCHASE DAVID JONES LIMITED DONCASTER AUS,-0.004636352,4,0.00E+00,0.00E+00,0,0,,0
16/11/16,-29,DEBIT CARD PURCHASE APPLE STORE R342 DONCASTER AUS,-0.007288998,4,0.00E+00,0.00E+00,0,0,,0
16/11/16,-26.91,DEBIT CARD PURCHASE BONDS CHADSTONE CHADSTONE AUS,-0.004653405,4,0.00E+00,0.00E+00,0,0,,0
16/11/16,-6.5,DEBIT CARD PURCHASE BOOST JUICE PTY LTD CHADSTONE AUS,-0.006482357,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,-329.97,DEBIT CARD PURCHASE FOREVER NEW CLOTHING KEW AUS,-0.001872039,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,-111.94,DEBIT CARD PURCHASE FOREVER NEW KNOX CITY WANTIRNA SOU AUS,-0.004903774,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,-79.8,DEBIT CARD PURCHASE UNIQLO CHADSTONE AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,-69.95,DEBIT CARD PURCHASE The Iconic SURRY HILLS AUS,-0.003376547,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,-43.76,DEBIT CARD PURCHASE CHEMIST WAREHOUSE KNOXFIELD AUS,-0.005247809,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,-41.97,DEBIT CARD PURCHASE PORTMANS A09 CHADSTONE AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,-12,DEBIT CARD PURCHASE CORENE PTY LTD MONT ALBERT AUS,-0.004940228,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,-8.94,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,-7.99,DEBIT CARD PURCHASE L HENSHAW S SMITH EAGLEMONT AUS,-0.003167358,4,0.00E+00,0.00E+00,0,0,,0
15/11/16,300,DEPOSIT ONLINE 2442765 TFR Westpac eSaver,0.003323712,5,0.00E+00,0.00E+00,1,0,,0
15/11/16,411.07,DEPOSIT ONLINE 2210111 TFR Westpac eSaver,0.002985165,5,0.00E+00,0.00E+00,1,0,,0
14/11/16,-169,DEBIT CARD PURCHASE CUE 306 CHADSTONE AUS,-0.006204024,4,0.00E+00,0.00E+00,0,0,,0
14/11/16,-61.18,DEBIT CARD PURCHASE BRAS N THINGS CHADSTONE AUS,-0.001716887,4,0.00E+00,0.00E+00,0,0,,0
14/11/16,-40,DEBIT CARD PURCHASE JULEX NAIL AND BEAUTY MONT ALBERT AUS,-0.002284098,4,0.00E+00,0.00E+00,0,0,,0
14/11/16,-20.5,DEBIT CARD PURCHASE TASTE BAGUETTE YTON VI AUS,-0.0056114,4,0.00E+00,0.00E+00,0,0,,0
14/11/16,-11.9,DEBIT CARD PURCHASE KIKKI K WANTIRNA SOU AUS,-0.006782796,4,0.00E+00,0.00E+00,0,0,,0
14/11/16,-8.5,DEBIT CARD PURCHASE BOOST JUICE PTY LTDQPS CHADSTONE AUS,-0.005348527,4,0.00E+00,0.00E+00,0,0,,0
14/11/16,159,DEBIT CARD REFUND CUE EASTLAND RINGWOOD AUS,-0.000362872,5,0.00E+00,0.00E+00,1,0,,0
14/11/16,300,DEPOSIT ONLINE 2481379 TFR Westpac eSaver,0.002985165,5,0.00E+00,0.00E+00,1,0,,0
11/11/16,-18.5,DEBIT CARD PURCHASE CMK Brioche Pty Ltd Ringwood AUS,-0.005682699,4,0.00E+00,0.00E+00,0,0,,0
11/11/16,-8.95,DEBIT CARD PURCHASE MCDONALDS VERMONT STH VERMONT SOUT AUS,-0.004503781,4,0.00E+00,0.00E+00,0,0,,0
10/11/16,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw GLCB884084,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
10/11/16,-34.95,DEBIT CARD PURCHASE OFFICEWORKS 0329 GLEN WAVERLE AUS,-0.004595847,4,0.00E+00,0.00E+00,0,0,,0
10/11/16,-7.6,DEBIT CARD PURCHASE OFFICEWORKS 0329 GLEN WAVERLE AUS,-0.004595847,4,0.00E+00,0.00E+00,0,0,,0
9/11/16,798.53,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
7/11/16,-200,DEBIT CARD PURCHASE GOOD FOOD GIFT CARD SOUTH YARRA AUS,-0.006521779,4,0.00E+00,0.00E+00,0,0,,0
3/11/16,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw GLCB884084,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
3/11/16,-19.1,DEBIT CARD PURCHASE PIATELLA CAFE BAR N WAVERLEYVI AUS,-0.005240574,4,0.00E+00,0.00E+00,0,0,,0
1/11/16,-239.2,DEBIT CARD PURCHASE ASOS SYDNEY AUS,-0.002055533,4,0.00E+00,0.00E+00,0,0,,0
1/11/16,-219.9,DEBIT CARD PURCHASE The Iconic SURRY HILLS AUS,-0.003376547,4,0.00E+00,0.00E+00,0,0,,0
1/11/16,-159,DEBIT CARD PURCHASE CUE AND CO SYDNEY AUS,-0.002825422,4,0.00E+00,0.00E+00,0,0,,0
1/11/16,-25.75,DEBIT CARD PURCHASE PRESSED PTY LTD MALVERN AUS,-0.004454657,4,0.00E+00,0.00E+00,0,0,,0
1/11/16,-8.7,DEBIT CARD PURCHASE THE YO MY COMPANY PT GLEN WAVERLE AUS,-0.006987018,4,0.00E+00,0.00E+00,0,0,,0
1/11/16,-6.5,DEBIT CARD PURCHASE THE YO MY COMPANY PT GLEN WAVERLE AUS,-0.006987018,4,0.00E+00,0.00E+00,0,0,,0
31/10/16,-50,DEBIT CARD PURCHASE MyCause CAULFIELD AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
31/10/16,-8.79,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
31/10/16,-5.99,DEBIT CARD PURCHASE APPLE ITUNES STORE SYDNEY AUS,-0.008447668,4,0.00E+00,0.00E+00,0,0,,0
28/10/16,-267.28,WITHDRAWAL ONLINE 1118997 PYMT Matthew Du QLD BABY,-0.002947867,4,0.00E+00,0.00E+00,0,0,,0
27/10/16,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw GLCB884084,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
27/10/16,-38.99,DEBIT CARD PURCHASE COLES EXPRESS 6713 FOREST HILL AUS,-0.006745785,4,0.00E+00,0.00E+00,0,0,,0
26/10/16,885.31,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
25/10/16,-249.93,DEBIT CARD PURCHASE 1321 JO MERCER FOUNTAIN GAT AUS,-0.00890973,4,0.00E+00,0.00E+00,0,0,,0
24/10/16,-69.96,DEBIT CARD PURCHASE QBD THE BOOKSHOP NARRE WARREN AUS,-0.006554518,4,0.00E+00,0.00E+00,0,0,,0
24/10/16,-40,DEBIT CARD PURCHASE JULEX NAIL AND BEAUTY MONT ALBERT AUS,-0.002284098,4,0.00E+00,0.00E+00,0,0,,0
24/10/16,-10.9,DEBIT CARD PURCHASE MCDONALDS BLACKBURN BLACKBURN SO AUS,-0.005482046,4,0.00E+00,0.00E+00,0,0,,0
20/10/16,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw GLCB884084,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
20/10/16,-58,DEBIT CARD PURCHASE AUST WIDE FIRST AID IPSWICH AUS,-0.006619948,4,0.00E+00,0.00E+00,0,0,,0
20/10/16,-22,DEBIT CARD PURCHASE THE YO MY COMPANY PT GLEN WAVERLE AUS,-0.006987018,4,0.00E+00,0.00E+00,0,0,,0
20/10/16,-8.5,DEBIT CARD PURCHASE J C GRAFALI PTY LTDQPS CLAYTON SOUT AUS,-0.002338555,4,0.00E+00,0.00E+00,0,0,,0
19/10/16,-747.9,DEBIT CARD PURCHASE AIRASIA X XFG6YS PAYPAL COM AUS,-0.004996382,4,0.00E+00,0.00E+00,0,0,,0
19/10/16,-12.9,DEBIT CARD PURCHASE NANDO S FOREST HILL FOREST HILL AUS,-0.006120386,4,0.00E+00,0.00E+00,0,0,,0
18/10/16,-51.5,DEBIT CARD PURCHASE TREI INVESTMENT PL GLEN WAVERLE AUS,-0.006246994,4,0.00E+00,0.00E+00,0,0,,0
18/10/16,-35,DEBIT CARD PURCHASE POMPELMO MALVERN AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
18/10/16,-8.4,DEBIT CARD PURCHASE GOOD CENTS VERMONT SOUT AUS,-0.002131696,4,0.00E+00,0.00E+00,0,0,,0
18/10/16,377,DEBIT CARD REFUND RHODES & BECKETT PTY MELBOURNE AUS,-0.005445153,5,0.00E+00,0.00E+00,1,0,,0
17/10/16,-40,WITHDRAWAL AT HANDYBANK VERMONT STH 1 01923037 17/10/16,-0.003638114,4,0.00E+00,0.00E+00,0,0,,0
17/10/16,-56.42,DEBIT CARD PURCHASE PRICELINE KNOX WANTIRNA AUS,-0.00581375,4,0.00E+00,0.00E+00,0,0,,0
17/10/16,-15.5,DEBIT CARD PURCHASE PAYPAL YOMG 085489511 AUS,-0.007184508,4,0.00E+00,0.00E+00,0,0,,0
14/10/16,-7.99,DEBIT CARD PURCHASE L HENSHAW S SMITH EAGLEMONT AUS,-0.003167358,4,0.00E+00,0.00E+00,0,0,,0
13/10/16,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw GLCB884084,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
13/10/16,-56.95,DEBIT CARD PURCHASE The Iconic SURRY HILLS AUS,-0.003376547,4,0.00E+00,0.00E+00,0,0,,0
12/10/16,-10.4,DEBIT CARD PURCHASE POST VERMONT SOUTH VERMONT SOUT AUS,-0.003429933,4,0.00E+00,0.00E+00,0,0,,0
12/10/16,1263.03,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
11/10/16,-95.2,DEBIT CARD PURCHASE CUE AND CO SYDNEY AUS,-0.002825422,4,0.00E+00,0.00E+00,0,0,,0
10/10/16,-389.6,DEBIT CARD PURCHASE CUE 306 CHADSTONE AUS,-0.006204024,4,0.00E+00,0.00E+00,0,0,,0
10/10/16,-303.88,DEBIT CARD PURCHASE SEED 141 CHADSTONE AUS,-0.01099888,4,0.00E+00,0.00E+00,0,0,,0
10/10/16,-40.11,DEBIT CARD PURCHASE COLES EXPRESS 6713 FOREST HILL AUS,-0.006745785,4,0.00E+00,0.00E+00,0,0,,0
10/10/16,-26.3,DEBIT CARD PURCHASE 385 PRAHRAN PTY LTD PRAHRAN AUS,-0.005224911,4,0.00E+00,0.00E+00,0,0,,0
10/10/16,-18.2,DEBIT CARD PURCHASE SCHNITZ CHADSTONE CHADSTONE AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
10/10/16,1000,DEPOSIT ONLINE 2327986 TFR Westpac eSaver,-0.008931275,5,1.00E+00,0.00E+00,1,0,,0
7/10/16,-43,DEBIT CARD PURCHASE TREI INVESTMENT PL GLEN WAVERLE AUS,-0.006246994,4,0.00E+00,0.00E+00,0,0,,0
6/10/16,-40,DEBIT CARD PURCHASE JULEX NAIL AND BEAUTY MONT ALBERT AUS,-0.002284098,4,0.00E+00,0.00E+00,0,0,,0
5/10/16,-456.01,DEBIT CARD PURCHASE RHODES & BECKETT PTY MELBOURNE AUS,-0.002847611,4,0.00E+00,0.00E+00,0,0,,0
5/10/16,-25.7,DEBIT CARD PURCHASE KATNOX PTY LTD WANTIRNA SOU AUS,-0.005186952,4,0.00E+00,0.00E+00,0,0,,0
4/10/16,-132.68,DEBIT CARD PURCHASE Wholefood Merchants Wantirna AUS,-0.006356107,4,0.00E+00,0.00E+00,0,0,,0
4/10/16,-128.24,DEBIT CARD PURCHASE CUE AND CO SYDNEY AUS,-0.002825422,4,0.00E+00,0.00E+00,0,0,,0
3/10/16,-52.5,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
3/10/16,-5.99,DEBIT CARD PURCHASE APPLE ITUNES STORE SYDNEY AUS,-0.008447668,4,0.00E+00,0.00E+00,0,0,,0
30/9/16,-206,DEBIT CARD PURCHASE STEAK MINISTRY BAR GLEN WAVERLE AUS,-0.003211986,4,0.00E+00,0.00E+00,0,0,,0
30/9/16,-31.02,DEBIT CARD PURCHASE COLES EXPRESS 6826 VERMONT SOUT AUS,-0.003820451,4,0.00E+00,0.00E+00,0,0,,0
28/9/16,794.54,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
26/9/16,-28,WITHDRAWAL MOBILE 1152872 PYMT Matthew Du,-0.005187037,4,0.00E+00,0.00E+00,0,0,,0
26/9/16,-59,DEBIT CARD PURCHASE GOODLIFE WANTIRNA WANTIRNA AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
26/9/16,-20.3,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
26/9/16,-17.6,DEBIT CARD PURCHASE SPOTLESS FACILITY MQPS MELBOURNE AUS,-0.003498399,4,0.00E+00,0.00E+00,0,0,,0
26/9/16,-15.4,DEBIT CARD PURCHASE SPOTLESS FACILITY MQPS MELBOURNE AUS,-0.003498399,4,0.00E+00,0.00E+00,0,0,,0
26/9/16,-10.2,DEBIT CARD PURCHASE SPOTLESS FACILITY MQPS MELBOURNE AUS,-0.003498399,4,0.00E+00,0.00E+00,0,0,,0
23/9/16,-25,WITHDRAWAL MOBILE 1032584 PYMT Christophe,-0.011066993,4,0.00E+00,0.00E+00,0,0,,0
23/9/16,-8,DEBIT CARD PURCHASE GOOD CENTS VERMONT SOUT AUS,-0.002131696,4,0.00E+00,0.00E+00,0,0,,0
22/9/16,-30.15,DEBIT CARD PURCHASE COLES EXPRESS 6732 VERMONT SOUT AUS,-0.003820451,4,0.00E+00,0.00E+00,0,0,,0
22/9/16,-6.82,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
22/9/16,-3.5,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
20/9/16,-52.18,DEBIT CARD PURCHASE REBEL F'HILL CHASE FOREST HILL AUS,-0.006467132,4,0.00E+00,0.00E+00,0,0,,0
19/9/16,-45,DEBIT CARD PURCHASE NAIL PARADISE FOREST HILL AUS,-0.004558566,4,0.00E+00,0.00E+00,0,0,,0
19/9/16,-39.5,DEBIT CARD PURCHASE MR BLACK JUICERY WICK VI AUS,-0.004088594,4,0.00E+00,0.00E+00,0,0,,0
19/9/16,-26.7,DEBIT CARD PURCHASE SPOTLESS FACILITY MQPS MELBOURNE AUS,-0.003498399,4,0.00E+00,0.00E+00,0,0,,0
19/9/16,-19.6,DEBIT CARD PURCHASE SPOTLESS FACILITY MQPS MELBOURNE AUS,-0.003498399,4,0.00E+00,0.00E+00,0,0,,0
19/9/16,-19.38,DEBIT CARD PURCHASE THE VITAMIN SHOPPE QPS FOREST HILL AUS,-0.008235553,4,0.00E+00,0.00E+00,0,0,,0
19/9/16,-8.95,DEBIT CARD PURCHASE NANDO S FOREST HILL FOREST HILL AUS,-0.006120386,4,0.00E+00,0.00E+00,0,0,,0
19/9/16,88,DEPOSIT MATTHEW DURAN Pwc Tennis,-0.003190406,5,0.00E+00,0.00E+00,0,0,,0
16/9/16,-57.24,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
16/9/16,-44.5,DEBIT CARD PURCHASE GOODLIFE CAMBERWELL CAMBERWELL AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
16/9/16,-29.5,DEBIT CARD PURCHASE REUNION CAFE DINING SURREY HILLS AUS,-0.003803316,4,0.00E+00,0.00E+00,0,0,,0
15/9/16,-182,DEBIT CARD PURCHASE TRIANGL JERSEY GBR,-0.00376947,4,0.00E+00,0.00E+00,0,0,,0
15/9/16,-7.99,DEBIT CARD PURCHASE PLINE CAMBERWELL CAMBERWELL AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
15/9/16,49.95,DEBIT CARD REFUND The Iconic SURRY HILLS AUS,0.002985165,5,0.00E+00,0.00E+00,0,0,,0
14/9/16,-36.08,DEBIT CARD PURCHASE AA BURWOOD EAST 3864 BURWOOD EAST AUS,-0.002830632,4,0.00E+00,0.00E+00,0,0,,0
14/9/16,-19.95,DEBIT CARD PURCHASE KEEP IT CLEANER MONT ALBERT AUS,-0.00381534,4,0.00E+00,0.00E+00,0,0,,0
14/9/16,-7.99,DEBIT CARD PURCHASE L HENSHAW S SMITH EAGLEMONT AUS,-0.003167358,4,0.00E+00,0.00E+00,0,0,,0
14/9/16,49.95,DEBIT CARD REFUND The Iconic SURRY HILLS AUS,0.002985165,5,0.00E+00,0.00E+00,0,0,,0
14/9/16,39.99,DEBIT CARD REFUND The Iconic SURRY HILLS AUS,0.002985165,5,0.00E+00,0.00E+00,0,0,,0
14/9/16,29.95,DEBIT CARD REFUND The Iconic SURRY HILLS AUS,-0.004491302,5,0.00E+00,0.00E+00,0,0,,0
14/9/16,100,DEPOSIT ONLINE 2378101 TFR Westpac eSaver,0.002985165,5,0.00E+00,0.00E+00,0,0,,0
14/9/16,899.2,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
13/9/16,10,DEPOSIT ONLINE 2158694 PYMT NICOLE DOHERTY Keep it cleaner,0.002985165,5,0.00E+00,0.00E+00,0,0,,0
12/9/16,-69,DEBIT CARD PURCHASE DAILYBLOOMS.COM.AU 61475850740 AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
12/9/16,-58.92,DEBIT CARD PURCHASE CHEMIST WAREHOUSE KNOXFIELD AUS,-0.005247809,4,0.00E+00,0.00E+00,0,0,,0
12/9/16,-27,DEBIT CARD PURCHASE SPOTLESS FACILITY MQPS MELBOURNE AUS,-0.003498399,4,0.00E+00,0.00E+00,0,0,,0
12/9/16,-9.8,DEBIT CARD PURCHASE ROLLD KNOX OZONE WANTIRNA AUS,-0.005316693,4,0.00E+00,0.00E+00,0,0,,0
12/9/16,-8.89,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
12/9/16,35,DEPOSIT MATTHEW DURAN flowers,0.002985165,5,0.00E+00,0.00E+00,0,0,,0
9/9/16,-32.28,DEBIT CARD PURCHASE COLES 0650 WANTIRNA STH AUS,-0.003570549,4,0.00E+00,0.00E+00,0,0,,0
9/9/16,-8.15,DEBIT CARD PURCHASE Wholefood Merchants Wantirna AUS,-0.006356107,4,0.00E+00,0.00E+00,0,0,,0
7/9/16,-155.89,DEBIT CARD PURCHASE THE HEALTHY CHEF PTY SURRY HILLS AUS,-0.004339459,4,0.00E+00,0.00E+00,0,0,,0
6/9/16,-63,DEBIT CARD PURCHASE GO TO SKINCARE PTY L REDFERN AUS,-0.001574906,4,0.00E+00,0.00E+00,0,0,,0
6/9/16,-57.9,DEBIT CARD PURCHASE The Iconic SURRY HILLS AUS,-0.003376547,4,0.00E+00,0.00E+00,0,0,,0
6/9/16,-49.94,DEBIT CARD PURCHASE The Iconic SURRY HILLS AUS,-0.003376547,4,0.00E+00,0.00E+00,0,0,,0
6/9/16,-40,DEBIT CARD PURCHASE X GOLF KNOX WANTIRNA SOU AUS,-0.002774585,4,0.00E+00,0.00E+00,0,0,,0
